feature	Corynebacterium	Psychrobacter	Staphylococcus	Moraxella	Weissella	Dolosigranulum	Acetobacter	Streptococcus	Faucicola	Mannheimia	Aerococcus	Peptoniphilus	Romboutsia	Pseudomonas	Lentilactobacillus	Carnobacterium	Lactobacillus	Finegoldia	Turicibacter	UCG.005	Jeotgalicoccus	Acinetobacter	Anaerococcus	Paeniclostridium	Kocuria	Sphingobacterium	Facklamia	Rothia	Latilactobacillus	Clostridium.sensu.stricto.1	Lactiplantibacillus	Pediococcus	Sphingomonas	Lactococcus	Glutamicibacter	Clostridioides	Haemophilus	Salinicoccus	Bifidobacterium	Knoellia	Lachnospiraceae.NK3A20.group	HT002	Bacteroides	Brevibacterium	Brachybacterium	Fusobacterium	Planococcus	Mycoplasma	Thermoactinomyces	Jeotgalibaca	Lawsonella	Levilactobacillus	Atopostipes	Porphyromonas	Filobacterium	Enterococcus	Oceanobacillus	Curtobacterium	Enhydrobacter	Ornithinimicrobium	Aerosphaera	Dietzia	Leuconostoc	Saccharopolyspora	Ignavigranum	Companilactobacillus	Loigolactobacillus	Neorhizobium	Caryophanon	Ruminobacter	Actinomyces	Bacillus	Macrococcus	Pseudarthrobacter	Gemella	Chryseobacterium	Treponema	Alistipes	Massilia	Blautia	Mogibacterium	Campylobacter	Kurthia	UCG.001	Flavobacterium	Christensenellaceae.R.7.group	Frondihabitans	Comamonas	Pseudoclavibacter	Paracoccus	Prevotellaceae.UCG.004	Phascolarctobacterium	Ligilactobacillus	Actinobacillus	Methylobacterium.Methylorubrum	Acetitomaculum	Pedobacter	NK4A214.group	Lysinibacillus	Lachnospiraceae.AC2044.group	Paeniglutamicibacter	Ornithinicoccus	Stenotrophomonas	Alloprevotella	X.Ruminococcus..torques.group	Cellulosilyticum	Rhodococcus	Methanobrevibacter	Prevotella	Nesterenkonia	Dorea	Rikenellaceae.RC9.gut.group	Colidextribacter	Succinivibrio	Mailhella	Nocardiopsis	Prevotellaceae.UCG.003	Agathobacter	Prevotella_7	Citricoccus	Paenibacillus	Aliicoccus	Arcobacter	Bergeyella	Monoglobus	Lachnospiraceae.UCG.010	Lachnospiraceae.UCG.004	Roseburia	Thermomonas	Veillonella	Lachnospiraceae.UCG.001	Flaviflexus	Cutibacterium	Aureimonas	Parasutterella	Coprococcus	X.Ruminococcus..gauvreauii.group	Leucobacter	Sanguibacter.Flavimobilis	Prevotellaceae.UCG.001	Methanosphaera	Marvinbryantia	Brevundimonas	Family.XIII.AD3011.group	Nocardioides	X.Eubacterium..brachy.group	Frisingicoccus	Akkermansia	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Erysipelothrix	W5053	Anaerosporobacter	Hymenobacter	UCG.009	Halomonas	Cellvibrio	X.Eubacterium..nodatum.group	Marinospirillum	Ruminococcus	Luteimonas	dgA.11.gut.group	Devosia	Acholeplasma	X.Eubacterium..hallii.group
C0842-V203NS01	0.0927503238214861	0.0829768026062723	0.120343839541547	0.0109903049809632	0.00208030772853947	0	0	0.172194528398163	0	0.104211641873062	0.0355614868312596	0	0.021902107783491	0.00231581426384582	0	0.00223731208541037	0.0102837853750442	0	0.0109510538917455	0.0280645287906739	0.0359539977234368	0.0277897711661499	0	0.0098912744828669	0.0166424618283157	0.000706519605919064	0.0242179220473368	0.0230796404600228	0	0.0122855909251482	0	0	0.000549515249048161	0	0.00423911763551439	0.00423911763551439	0	0.00286532951289398	0.00270832515602308	0.00251206970993445	0.00584841229344114	0	0.00655493189936021	0.00459237743847392	0.00569140793657024	0	0.00490638615221572	0.0109903049809632	0	0.0060839188287475	0	0	0.00553440357969934	0	0	0.000863523962789967	0	0	0	0.00102052831966087	0.00184480119323311	0.00408211327864348	0	0	0.00172704792557993	0	0	0	0.00172704792557993	0.00219806099619264	0	0	0	0.000863523962789967	0	0.00208030772853947	0.00478863288456255	0.00180555010401539	0	0.00129528594418495	0.00341484476194214	0	0.000549515249048161	0	0.000588766338265887	0.00573065902578797	0	0	0.000588766338265887	0	0	0	0	0.00392510892177258	0	0.00172704792557993	0	0.00368960238646622	0	0.00164854574714448	0.00109903049809632	0.0013737881226204	0	0.0013737881226204	0.000981277230443145	0.0022765631746281	0	0.00282607842367626	0.000667268516701338	0	0.000628017427483613	0.0051811437767398	0.000942026141225419	0.00109903049809632	0	0	0.00247281862071672	0.00372885347568395	0	0	0	0	0	0.000549515249048161	0.000942026141225419	0.000824272873572242	0.000628017427483613	0	0	0	0.00117753267653177	0	0	0	0.000667268516701338	0.00215880990697492	0	0	0.000706519605919064	0	0	0	0	0.00117753267653177	0.00141303921183813	0	0.000588766338265887	0	0	0	0.00074577069513679	0	0	0	0	0	0	0	0	0.000588766338265887	0.000549515249048161	0	0.000667268516701338	0.0010597794088786
C0842-V402NS01	0.100438596491228	0.0475146198830409	0.166520467836257	0.00862573099415205	0.0103801169590643	0	0	0.0361111111111111	0	0.00672514619883041	0.0108187134502924	0	0.010233918128655	0.169444444444444	0	0.00467836257309942	0	0	0.00570175438596491	0.00292397660818713	0.00716374269005848	0.182748538011696	0	0.00862573099415205	0.0146198830409357	0.0116959064327485	0.00614035087719298	0	0	0.00350877192982456	0.00614035087719298	0	0.00950292397660819	0.00614035087719298	0.0097953216374269	0	0	0	0.00248538011695906	0.00497076023391813	0	0	0	0.0054093567251462	0.00716374269005848	0	0	0.00263157894736842	0	0	0	0.00672514619883041	0.00146198830409357	0	0	0.00818713450292398	0	0.00745614035087719	0	0.00233918128654971	0.00394736842105263	0.0115497076023392	0	0	0.000584795321637427	0	0	0.00233918128654971	0	0	0.00233918128654971	0	0	0.00555555555555556	0	0.0264619883040936	0	0	0	0	0	0	0	0	0.00584795321637427	0.00146198830409357	0.00277777777777778	0	0	0.00994152046783626	0	0	0	0	0.00350877192982456	0	0.00190058479532164	0.000730994152046784	0	0	0	0	0.00628654970760234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131578947368421	0	0	0	0	0	0	0	0	0	0.00321637426900585	0	0	0.0010233918128655	0	0	0	0	0	0	0.0105263157894737	0	0	0	0.00087719298245614	0	0	0	0	0	0	0	0.00116959064327485	0	0	0	0	0	0	0	0	0	0	0.00160818713450292	0	0
C0902-V103NS01	0.00780287474332649	0.253857436198299	0	0	0.00293341155764154	0	0	0.150190671751247	0.505192138457025	0	0.000528014080375477	0	0.00563215019067175	0.00082135523613963	0.00844822528600763	0	0	0	0.0015253740099736	0.00140803754766794	0.00111469639190378	0.0068641830448812	0	0.00140803754766794	0.00111469639190378	0	0	0	0.00105602816075095	0.00105602816075095	0	0.00709885596949252	0	0	0.0127310061601643	0.00111469639190378	0	0	0.00146670577882077	0	0.0022880610149604	0	0	0	0	0	0	0	0	0.00082135523613963	0	0	0.00193605162804341	0	0	0	0	0	0	0	0	0.00105602816075095	0	0	0	0	0	0	0	0	0	0	0	0.00187738339689058	0	0	0	0	0	0	0	0	0	0	0.0007626870049868	0	0	0	0.000704018773833969	0.000528014080375477	0	0	0	0	0	0	0.0007626870049868	0	0	0	0.0136110296274567	0	0	0	0	0	0	0.000645350542681138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000938691698445292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000704018773833969	0	0	0	0	0	0	0	0
C0902-V203NS01	0.48246175581113	0	0.00951413876073376	0.452550716319728	0	0	0	0	0	0	0	0.0150548553012075	0	0	0	0	0	0.0131564424626388	0	0	0	0	0.0256506478885676	0	0.00161144345599435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C0902-V303NS01	0.135871215956262	0.00339171813303635	0.0176166852283082	0.00121494380884884	0.00516351118760757	0	0.0341702946238736	0.00111369849144477	0	0.0038979447200567	0.0219196112179812	0	0.0226283284398097	0.0135162498734434	0.0600890958793156	0	0.122456211400223	0	0.0192872329654753	0.060645945125038	0.0498633188215045	0.0652019844082211	0	0.010073909081705	0.00642907765515845	0.00131618912625291	0.0122000607471904	0.00334109547433431	0.00197428368937937	0.0103776450339172	0.00242988761769768	0.0426242786271135	0	0	0.00440417130707705	0.00460666194188519	0	0.00799838007492153	0.00222739698288954	0.0069353042421788	0.0201478181634099	0.0108838716209375	0.00956768249468462	0.00566973777462792	0.0118457021362762	0	0	0.000658094563126455	0	0.00840336134453781	0	0.000860585197934596	0.00541662448111775	0	0	0	0	0	0	0.00156930241976309	0.0080996253923256	0.0079477574162195	0	0	0.00359420876784449	0.00323985015693024	0	0	0.00840336134453781	0.00212615166548547	0	0.00060747190442442	0	0	0	0	0.00561911511592589	0.00268300091120786	0	0	0.00248051027639972	0	0.0280955755796294	0	0.00622658702035031	0.00384732206135466	0	0	0	0	0.00161992507846512	0	0	0	0	0.00632783233775438	0	0.00192366103067733	0.00470790725928926	0.00182241571327326	0	0.00121494380884884	0	0.000961830515338666	0.0018730383719753	0	0.00106307583274274	0.00587222840943606	0	0.00161992507846512	0.00116432115014681	0.00901083324896223	0.00369545408524856	0.00172117039586919	0	0.00313860483952617	0.00273362356990989	0	0	0.000809962539232561	0	0.0018730383719753	0	0	0.00177179305457123	0	0	0.0038979447200567	0.00141743444365698	0	0.000860585197934596	0.00172117039586919	0	0	0.00121494380884884	0.00136681178495495	0.00212615166548547	0	0	0	0	0.00192366103067733	0.00136681178495495	0.00136681178495495	0.00182241571327326	0.000961830515338666	0.00121494380884884	0	0.00237926495899565	0.00151867976106105	0	0.00192366103067733	0	0	0.000658094563126455	0	0.000556849245722385	0	0.00070871722182849	0.000556849245722385	0	0	0.00151867976106105	0.0010124531740407
C0902-V402NS01	0.0010905918278319	0.667296786389414	0.00130871019339828	0	0.0391158935582376	0	0	0	0	0	0	0	0	0.0809219136251272	0.0375890649992729	0.00225388977751927	0	0	0	0	0	0.1438127090301	0	0	0	0.000872473462265523	0	0	0	0	0.00756143667296786	0.00807037952595609	0	0	0.00407154282390577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000799767340410063	0	0	0	0	0.00130871019339828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000945179584120983	0	0.00181765304638651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000581648974843682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000581648974843682	0	0	0	0
C0905-V203NS01	0.0157677835513349	0.010392402795198	0.23087260347608	0.000627127754882638	0.0316251567819387	0	0	0.00636086722809532	0	0	0.0820641462103566	0	0.00886937824762587	0.00645045690736427	0	0.00376276652929583	0	0	0.00922773696470167	0.00815266081347429	0.00215015230245476	0.0859165024189213	0	0.000806307113420534	0.012094606701308	0.00546497043540584	0.00313563877441319	0.00465866332198531	0	0.00447948396344741	0	0	0.0118258376635012	0.40037627665293	0.00152302454757212	0	0	0	0.00170220390611002	0	0	0	0.000895896792689482	0.000716717434151586	0.00143343486830317	0	0.00474825300125426	0	0	0.000895896792689482	0	0	0	0	0	0	0	0.00662963626590217	0	0	0.00170220390611002	0	0.00161261422684107	0	0	0	0	0.00430030460490951	0.00116466583049633	0.000627127754882638	0	0	0.00304604909514424	0	0	0.00223974198172371	0	0	0	0	0	0	0	0	0.00295645941587529	0	0.00197097294391686	0.0024189213402616	0	0.00134384518903422	0	0	0	0	0.00322522845368214	0.00107507615122738	0.0024189213402616	0	0	0	0	0	0.000806307113420534	0	0	0	0	0.000716717434151586	0	0	0	0.00134384518903422	0	0.000627127754882638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206056262318581	0	0	0	0	0.000716717434151586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C0907-V303NS01	0.0544267817665017	0	0.217601852826613	0.00157911359090431	0.0289504158332456	0	0.0615854300452679	0.00821139067270239	0	0	0.00684282556058532	0	0.0233708811453837	0.0056848089272555	0.0943257184966839	0	0.185493209811559	0	0.0127381829666281	0.0513738288240867	0.023581429624171	0.00684282556058532	0	0.00642172860301084	0	0	0.00168438783029793	0	0	0.00642172860301084	0.0109485208969365	0.00336877566059585	0.0133698284029898	0	0.00452679229392568	0.00431624381513844	0	0	0.00168438783029793	0.00368459837877671	0.011369617854511	0.00600063164543636	0.00915885882724497	0.000947468154542583	0.00315822718180861	0	0	0	0	0.00357932413938309	0	0.00168438783029793	0	0	0.00157911359090431	0.00410569533635119	0.00273713022423413	0.00957995578481945	0	0.00294767870302137	0	0.00252658174544689	0	0.00115801663332982	0	0.010527423939362	0	0.00663227708179808	0.00284240446362775	0.00589535740604274	0	0	0.00336877566059585	0	0	0.00557953468786188	0.00473734077271292	0.00136856511211706	0	0	0.00305295294241499	0	0	0.00147383935151069	0	0.00168438783029793	0.00147383935151069	0	0	0	0	0.00231603326665965	0	0	0.00147383935151069	0.00168438783029793	0.00505316349089378	0	0	0	0	0.00221075902726603	0.00136856511211706	0	0	0	0.00242130750605327	0.00231603326665965	0	0	0.000842193915148963	0.00831666491209601	0	0	0	0	0	0.00410569533635119	0.00284240446362775	0	0.00115801663332982	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126329087272344	0.00115801663332982	0.000947468154542583	0	0.000631645436361722	0.000526371196968102	0.000526371196968102	0.000842193915148963	0.0010527423939362	0.000736919675755343	0.0010527423939362	0.00115801663332982	0	0	0	0	0	0.00189493630908517	0	0.000947468154542583	0.00115801663332982	0	0	0	0.000947468154542583	0.000842193915148963	0	0	0	0
C0907-V403NS01	0.0204775022956841	0.00110192837465565	0.0150596877869605	0	0.00101010101010101	0	0	0	0	0	0.00183654729109275	0.00128558310376492	0.0657483930211203	0.00183654729109275	0.0111111111111111	0	0.00330578512396694	0	0.0269972451790634	0.200734618916437	0.00284664830119376	0.00606060606060606	0	0.0257116620752984	0	0	0	0	0	0.0218549127640037	0	0	0.00247933884297521	0.000734618916437098	0.00853994490358127	0.0185491276400367	0	0	0.009366391184573	0.014692378328742	0.0502295684113866	0	0.0574839302112029	0	0.00348943985307622	0	0	0	0	0.00110192837465565	0	0	0	0.00101010101010101	0.00303030303030303	0	0	0	0	0.00440771349862259	0	0.00422405876951332	0	0	0	0	0	0	0	0.0283746556473829	0	0	0.00128558310376492	0	0	0	0.0115702479338843	0.0189164370982553	0	0.00569329660238751	0.0121212121212121	0	0	0.00505050505050505	0.00137741046831956	0.0356290174471993	0	0	0	0.00183654729109275	0.00707070707070707	0.00670339761248852	0	0	0	0.0277318640955005	0	0.0176308539944904	0	0.011386593204775	0	0.00532598714416896	0	0.0100091827364555	0.00514233241505969	0.00422405876951332	0.00119375573921028	0.0128558310376492	0.0046831955922865	0	0.00385674931129477	0.0416896235078053	0.00385674931129477	0.00633608815426997	0.00266299357208448	0	0.0281910009182736	0.00165289256198347	0	0	0	0	0	0	0.00991735537190083	0.00440771349862259	0	0.00367309458218549	0	0	0.00303030303030303	0	0	0	0.00211202938475666	0.00780532598714417	0.00716253443526171	0	0	0.00449954086317723	0.00110192837465565	0.00192837465564738	0	0.00330578512396694	0	0.00156106519742883	0.0061524334251607	0.000734618916437098	0	0	0	0.0137741046831956	0	0.00514233241505969	0	0.000826446280991736	0.00220385674931129	0.000642791551882461	0.0086317722681359	0	0	0	0	0.00101010101010101
C0910-V104NS01	0.067101942280259	0.0527817403708987	0.101064413475255	0.000576100076813344	0.00414243388565785	0	0.0018929002523867	0.016460002194667	0.215406562054208	0.0751947766926369	0.00995830132777351	0	0.00156370020849336	0.0705859760781301	0.0161033688137825	0.00746186766158235	0.00853176780423571	0	0	0.0080379677383957	0.00801053440140459	0.181663557555141	0	0.00106990014265335	0.0227971030396137	0.0103423680456491	0.00677603423680456	0.00754416767255569	0	0.00441676725556897	0.00257873367716449	0.022358169647756	0	0.00570613409415121	0.0018929002523867	0	0	0.00150883353451114	0.00134423351256447	0.000713266761768901	0.000960166794688906	0	0.00493800065840009	0.0018929002523867	0.00285306704707561	0.00266103368813783	0	0.00112476681663558	0	0.00345660046088006	0	0	0.000713266761768901	0.000768133435751125	0	0.00137166684955558	0	0	0	0	0	0.00271590036212005	0	0.000603533413804455	0	0.00109733347964446	0	0.00167343355645781	0	0	0.000987600131680018	0	0	0	0	0.006391967518929	0	0	0	0	0	0	0	0	0.00249643366619116	0	0	0.00416986722264896	0.00139910018654669	0.000713266761768901	0.000740700098760013	0.000932733457697794	0	0	0	0	0.00106990014265335	0	0	0	0	0	0.00131680017557336	0	0	0	0	0	0	0	0	0.00320970042796006	0	0	0	0	0.00120706682760891	0	0.000905300120706683	0.00112476681663558	0	0	0.00680346757379568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000713266761768901	0	0.00120706682760891	0	0	0.00150883353451114	0	0	0.00068583342477779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C0914-V303NS01	0.0546976995453113	0.00261108359969387	0.0379507495610678	0.00279115833070724	0.0452437761671094	0	0.0027461396479539	0.00103542970332688	0	0	0.0116148201503624	0.000900373655066853	0.0224193040111646	0.00724800792328816	0.0220141358663845	0	0.117003556475938	0	0.0206635753837843	0.124251564399226	0.00499707378562103	0.00652770899923468	0	0.0146760905775897	0.00477198037185432	0.00180074731013371	0.00976905415747535	0.0054922792959078	0	0.00909377391617521	0.00396164408229415	0.00571737270967451	0.0116148201503624	0.00112546706883357	0.00405168144780084	0.0061225408544546	0	0.00355647593751407	0.0103542970332688	0.00895871786791518	0.0166569126187368	0	0.0342141988925404	0.0156214829154099	0.0117498761986224	0	0	0	0	0.00108044838608022	0	0	0.00301625174447396	0	0.0033764012065007	0.00936388601269527	0.00364651330302075	0.00130554179984694	0	0.0124251564399226	0	0.0132354927294827	0.00324134515824067	0	0.00067528024130014	0	0	0.00310628910998064	0	0.00715797055778148	0	0.00436681222707424	0	0	0	0.00283617701346059	0.00733804528879485	0.0137306982397695	0	0.00225093413766713	0.00234097150317382	0.00108044838608022	0	0.00765317606806825	0.00189078467564039	0.0164318192049701	0.00148561653086031	0	0	0	0.00567235402692117	0.00126052311709359	0	0.00162067257912033	0.00315130779273398	0.00850853104038176	0.00445684959258092	0.00333138252374735	0	0.00432179354432089	0	0.00265610228244722	0	0.00747310133705488	0.000945392337820195	0	0	0.00747310133705488	0.00324134515824067	0.017872417053077	0.00315130779273398	0.0275064151622924	0.00652770899923468	0.0033764012065007	0.00319632647548733	0.00085535497231351	0.00913879259892856	0.00558231666141449	0	0	0	0.0130554179984694	0	0.00193580335839373	0.00729302660604151	0.00180074731013371	0.00292621437896727	0.00378156935128078	0.00153063521361365	0	0.00112546706883357	0.00117048575158691	0	0.000990411020573538	0.00144059784810696	0.00247602755143384	0	0	0	0.00207085940665376	0	0.00108044838608022	0.00103542970332688	0.00396164408229415	0.00067528024130014	0.00085535497231351	0.00324134515824067	0.00162067257912033	0.00108044838608022	0	0	0.00895871786791518	0.00148561653086031	0.00387160671678747	0.000945392337820195	0	0.00261108359969387	0	0.00391662539954081	0	0.00166569126187368	0.00135056048260028	0	0.00166569126187368
C0919-V203NS01	0.0901720714758438	0.00893448047650562	0.0723031105228326	0	0.156353408338848	0	0.159331568497684	0	0	0	0.0105890138980807	0	0.0261416280608868	0.00413633355393779	0.0181998676373263	0	0.00827266710787558	0	0.0125744540039709	0.00115817339510258	0.0125744540039709	0.0243216412971542	0	0.0100926538716082	0.0100926538716082	0.00132362673726009	0.00612177365982793	0	0	0.00893448047650562	0.0397088021178028	0.00347452018530774	0	0	0.00827266710787558	0.00463269358041033	0	0.0160489741892786	0.00727994705493051	0.00579086697551291	0.00132362673726009	0.0221707478491066	0	0.021012574454004	0.0330906684315023	0	0	0.00132362673726009	0.0172071475843812	0.00215089344804765	0	0.0105890138980807	0	0	0	0	0	0	0	0	0.00661813368630046	0.00363997352746525	0.00231634679020516	0.00165453342157512	0.00132362673726009	0.021012574454004	0.00446724023825281	0	0.00463269358041033	0	0.00181998676373263	0.0537723362011913	0	0	0	0	0	0.000827266710787558	0	0	0.00181998676373263	0	0	0	0	0.00463269358041033	0	0	0	0.0043017868960953	0	0.00165453342157512	0.00645268034414295	0	0.0014890800794176	0	0	0	0.00694904037061549	0	0	0	0.00297816015883521	0	0	0.00264725347452019	0	0.000992720052945069	0	0	0	0	0	0	0	0	0.000661813368630046	0	0	0.00397088021178028	0.000992720052945069	0	0.00115817339510258	0	0	0	0	0	0.00165453342157512	0	0	0	0	0	0	0	0	0.00231634679020516	0.00181998676373263	0	0	0	0	0	0	0	0	0	0.00165453342157512	0.000992720052945069	0	0	0	0	0.000827266710787558	0.0104235605559232	0	0	0.000661813368630046	0	0	0	0.00115817339510258	0
C0920-V103NS01	0.0485881455100483	0.0552870346815908	0.552107182226745	0	0.00347663868396506	0	0	0	0.000551174425506656	0	0.0452810989570084	0	0.00211990163656406	0.00101755278555075	0.00114474688374459	0	0	0	0.00216229966929534	0.00457898753497838	0.00546934622233528	0.234206732807598	0	0	0.0086068006444501	0	0.00784363605528703	0	0	0.00152632917832613	0	0	0.000720766556431782	0.000508776392775375	0	0	0	0.000932756720088188	0	0	0	0	0	0	0.000635970490969219	0	0	0.00699567540066141	0	0	0	0	0.00127194098193844	0	0	0.00258627999660816	0	0	0	0	0.00288306622572713	0	0	0	0.00131433901466972	0	0	0	0	0	0	0.000847960654625625	0.00258627999660816	0	0	0.000805562621894344	0	0	0	0	0	0	0.00148393114559484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000551174425506656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105995081828203	0	0	0	0	0	0.000847960654625625	0	0	0	0	0	0
C0920-V203NS01	0.0604329852045257	0.056298955613577	0.16742819843342	0.00951914708442124	0.0219756309834639	0	0	0.0335617928633594	0.179558311575283	0.0175152306353351	0.0418842471714534	0	0.0196366405570061	0	0	0	0	0	0.0343777197563098	0.0276327241079199	0.00473237597911227	0.00685378590078329	0	0.0137619669277633	0.0227915578764143	0	0.0133268059181897	0.0269255874673629	0	0.016644908616188	0	0	0.00614664926022628	0.00174064403829417	0.00125108790252393	0	0.00130548302872063	0.00565709312445605	0.00310052219321149	0.000924717145343777	0.00609225413402959	0	0.00951914708442124	0	0.00821366405570061	0	0.0166993037423847	0.00522193211488251	0	0	0	0	0.00125108790252393	0	0.0169168842471715	0.00484116623150566	0	0	0.0529808529155788	0	0.00582027850304613	0.00516753698868581	0.00097911227154047	0	0.00348128807658834	0	0	0	0	0	0.00141427328111401	0.000761531766753699	0	0	0	0.00614664926022628	0.00576588337684943	0.00135987815491732	0	0.000598346388163621	0.00337249782419495	0	0	0	0	0	0	0	0.00114229765013055	0.00337249782419495	0	0.000924717145343777	0	0.00620104438642298	0.00097911227154047	0	0	0.00168624891209748	0	0	0	0	0	0	0	0.00097911227154047	0	0.0022302001740644	0	0.00141427328111401	0	0.000707136640557006	0	0.00282854656222802	0	0.00141427328111401	0.00141427328111401	0	0	0	0	0	0	0.00397084421235857	0.00195822454308094	0	0	0	0	0	0	0.00108790252393386	0	0	0	0.0015230635335074	0.00125108790252393	0	0	0.00141427328111401	0	0.0030461270670148	0.0014686684073107	0.00114229765013055	0.000652741514360313	0	0.00108790252393386	0	0.00141427328111401	0	0	0	0	0	0	0	0	0	0	0.00310052219321149	0	0	0	0
C0920-V402NS01	0.028441537016827	0.602191251491079	0.151663346107967	0	0.00983794827542448	0	0	0.0683072764650643	0	0	0.0243823126316591	0	0.00574699880713687	0.00151645897312251	0	0.00173694830080455	0	0	0.00241745133372249	0.00334699626913022	0.0142620111164691	0.00224613588487602	0	0.00412267455140732	0.0040243267937362	0	0.011019707621634	0.000799472094616888	0	0.00319154336184361	0	0	0.000609121595898581	0	0.00255704169944925	0.00125472703738484	0	0.000586914037714779	0.0012927971371285	0.000815334636176747	0.0011801730920535	0	0.00242696885865841	0.00351038044719677	0.00344534402680135	0.000942234968655618	0.00124362325829294	0.00719366259739601	0	0.000954925001903505	0	0	0.00924786172939773	0	0.0069017918326946	0	0	0	0	0	0	0.000793127077992944	0.00111672292581407	0	0	0	0	0	0	0.000818507144488719	0	0	0.000672571762138017	0.000835955940204563	0	0.00053615390472323	0	0.000612294104210553	0	0	0.000929544935407731	0	0	0	0	0.0005171188548514	0	0	0	0	0	0	0	0	0	0.00145935382350702	0	0	0	0	0.0014387325194792	0	0	0	0	0	0	0	0	0	0	0.00161163422248166	0.000927958681251745	0	0	0.000748711961625339	0	0	0	0.000983477576711251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000842300956828507	0.000572637750310906	0	0	0.00116589680464963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C0928-V103NS01	0.160091204311477	0.00165826020866441	0.359082429351206	0.016375319560561	0.0279140468458509	0	0.00145097768258136	0.0717888482000967	0	0	0.028190423547295	0	0.0111241622331237	0.00172735438402543	0.00117460098113729	0.00628756995785255	0.000829130104332205	0	0.00773854764043391	0.0401437158847509	0.0139570234229254	0.0209355351343882	0	0.00677122918537967	0.0185172389967526	0	0.00815311269260001	0.00310923789124577	0	0.00946590202445934	0.00200373108546949	0.000760035928971188	0	0.00269467283907967	0.00552753402888136	0.00373108546949492	0	0.00449112139846611	0.00345470876805085	0.0060802874317695	0.00614938160713052	0	0.00697851171146272	0.0101568437780695	0.0130587991432322	0	0.00538934567815933	0	0	0.00435293304774408	0	0	0.00124369515649831	0	0.00152007185794238	0.00386927382021696	0	0	0.00504387480135425	0.00386927382021696	0.00331652041732882	0.00725488841290679	0	0	0.000967318455054239	0	0	0	0.00442202722310509	0.00497478062599323	0.00373108546949492	0	0	0	0	0.00179644855938644	0.00193463691010848	0.00359289711877289	0.00145097768258136	0.000967318455054239	0.000760035928971188	0	0.00214191943619153	0	0.00117460098113729	0.00587300490568645	0	0	0.00200373108546949	0.00545843985352035	0	0	0	0	0	0.00200373108546949	0.000829130104332205	0.00131278933185932	0	0.0032474262419678	0	0.00165826020866441	0.000552753402888136	0.00131278933185932	0	0	0	0.00186554273474746	0	0	0	0.00614938160713052	0	0.000898224279693222	0	0	0.00234920196227458	0	0	0	0	0.00165826020866441	0	0	0.000690941753610171	0	0	0	0	0.000690941753610171	0.000829130104332205	0.000552753402888136	0	0	0.00138188350722034	0.00110550680577627	0	0	0.00310923789124577	0	0	0	0.000552753402888136	0	0	0.00186554273474746	0.000898224279693222	0	0.000552753402888136	0	0	0	0	0.000552753402888136	0	0.000621847578249154	0	0.000898224279693222	0.000621847578249154	0.00124369515649831	0	0.000760035928971188	0.000552753402888136	0
