"Sample.ID","Subject","Site","Month","Collection.Date","Sample.Type","Season","Year","Cohort","Richness"
"D0126-V103NS01","Control 01","Farm 26","Nov","2021-11-05","NASAL SWAB","Autumn","Year 3","Non-Farmer",20
"D0126-V203NS01","Control 01","Farm 26","Feb","2022-02-17","NASAL SWAB","Winter","Year 3","Non-Farmer",31
"D0126-V303NS01","Control 01","Farm 26","Apr","2022-04-18","NASAL SWAB","Spring","Year 4","Non-Farmer",51
"D0129-V103NS01","Control 01","Farm 29","Oct","2021-10-14","NASAL SWAB","Autumn","Year 3","Non-Farmer",15
"D0129-V203NS01","Control 01","Farm 29","Jan","2022-01-19","NASAL SWAB","Winter","Year 3","Non-Farmer",32
"D0129-V303NS01","Control 01","Farm 29","Apr","2022-04-18","NASAL SWAB","Spring","Year 4","Non-Farmer",35
"D0133-V103NS01","Control 01","Farm 33","Feb","2022-02-06","NASAL SWAB","Winter","Year 3","Non-Farmer",15
"D0134-V103NS01","Control 01","Farm 34","Oct","2021-10-10","NASAL SWAB","Autumn","Year 3","Non-Farmer",36
"D0134-V203NS01","Control 01","Farm 34","Jan","2022-01-08","NASAL SWAB","Winter","Year 3","Non-Farmer",12
"D0134-V303NS01","Control 01","Farm 34","Apr","2022-04-11","NASAL SWAB","Spring","Year 4","Non-Farmer",10
"D0135-V103NS01","Control 01","Farm 35","Jan","2022-01-27","NASAL SWAB","Winter","Year 3","Non-Farmer",4
"D0135-V203NS01","Control 01","Farm 35","Apr","2022-04-28","NASAL SWAB","Spring","Year 4","Non-Farmer",69
"D0137-V103NS01","Control 01","Farm 37","Feb","2022-02-18","NASAL SWAB","Winter","Year 3","Non-Farmer",20
"D0141-V103NS01","Control 01","Farm 41","Feb","2022-02-11","NASAL SWAB","Winter","Year 3","Non-Farmer",25
"D0142-V103NS01","Control 01","Farm 42","Feb","2022-02-13","NASAL SWAB","Winter","Year 3","Non-Farmer",33
"D0142-V203NS01","Control 01","Farm 42","Apr","2022-04-21","NASAL SWAB","Spring","Year 4","Non-Farmer",22
"D0143-V103NS01","Control 01","Farm 43","Jan","2022-01-21","NASAL SWAB","Winter","Year 3","Non-Farmer",2
"D0143-V203NS01","Control 01","Farm 43","May","2022-05-04","NASAL SWAB","Spring","Year 4","Non-Farmer",7
"D0202-V103NS01","Control 02","Farm 02","Jun","2021-06-07","NASAL SWAB","Summer","Year 3","Non-Farmer",16
"D0202-V203NS01","Control 02","Farm 02","Aug","2021-08-27","NASAL SWAB","Summer","Year 3","Non-Farmer",11
"D0202-V303NS01","Control 02","Farm 02","Nov","2021-11-18","NASAL SWAB","Autumn","Year 3","Non-Farmer",15
"D0202-V403NS01","Control 02","Farm 02","Feb","2022-02-16","NASAL SWAB","Winter","Year 3","Non-Farmer",10
"D0210-V103NS01","Control 02","Farm 10","May","2021-05-12","NASAL SWAB","Spring","Year 3","Non-Farmer",19
"D0210-V203NS01","Control 02","Farm 10","Aug","2021-08-04","NASAL SWAB","Summer","Year 3","Non-Farmer",14
"D0210-V303NS01","Control 02","Farm 10","Oct","2021-10-27","NASAL SWAB","Autumn","Year 3","Non-Farmer",21
"D0210-V403NS01","Control 02","Farm 10","Feb","2022-02-01","NASAL SWAB","Winter","Year 3","Non-Farmer",15
"D0215-V103NS01","Control 02","Farm 15","Jul","2021-07-25","NASAL SWAB","Summer","Year 3","Non-Farmer",14
"D0215-V203NS01","Control 02","Farm 15","Nov","2021-11-16","NASAL SWAB","Autumn","Year 3","Non-Farmer",11
"D0215-V303NS01","Control 02","Farm 15","Jan","2022-01-12","NASAL SWAB","Winter","Year 3","Non-Farmer",10
"D0215-V403NS01","Control 02","Farm 15","Apr","2022-04-24","NASAL SWAB","Spring","Year 4","Non-Farmer",36
"D0219-V103NS01","Control 02","Farm 19","Aug","2021-08-04","NASAL SWAB","Summer","Year 3","Non-Farmer",8
"D0219-V203NS01","Control 02","Farm 19","Oct","2021-10-31","NASAL SWAB","Autumn","Year 3","Non-Farmer",9
"D0219-V303NS01","Control 02","Farm 19","Jan","2022-01-30","NASAL SWAB","Winter","Year 3","Non-Farmer",7
"D0221-V103NS01","Control 02","Farm 21","Feb","2022-02-12","NASAL SWAB","Winter","Year 3","Non-Farmer",11
"D0222-V103NS01","Control 02","Farm 22","Oct","2021-10-28","NASAL SWAB","Autumn","Year 3","Non-Farmer",45
"D0222-V203NS01","Control 02","Farm 22","Jan","2022-01-22","NASAL SWAB","Winter","Year 3","Non-Farmer",12
"D0222-V303NS01","Control 02","Farm 22","Apr","2022-04-17","NASAL SWAB","Spring","Year 4","Non-Farmer",3
"D0223-V103NS01","Control 02","Farm 23","Oct","2021-10-08","NASAL SWAB","Autumn","Year 3","Non-Farmer",17
"D0223-V203NS01","Control 02","Farm 23","Jan","2022-01-13","NASAL SWAB","Winter","Year 3","Non-Farmer",26
"D0223-V303NS01","Control 02","Farm 23","Apr","2022-04-15","NASAL SWAB","Spring","Year 4","Non-Farmer",34
"D0229-V103NS01","Control 02","Farm 29","Oct","2021-10-25","NASAL SWAB","Autumn","Year 3","Non-Farmer",37
"D0229-V203NS01","Control 02","Farm 29","Jan","2022-01-26","NASAL SWAB","Winter","Year 3","Non-Farmer",7
"D0233-V103NS01","Control 02","Farm 33","Jan","2022-01-31","NASAL SWAB","Winter","Year 3","Non-Farmer",5
"D0233-V203NS01","Control 02","Farm 33","Apr","2022-04-29","NASAL SWAB","Spring","Year 4","Non-Farmer",69
"D0236-V103NS01","Control 02","Farm 36","Feb","2022-02-01","NASAL SWAB","Winter","Year 3","Non-Farmer",14
"D0239-V103NS01","Control 02","Farm 39","Feb","2022-02-16","NASAL SWAB","Winter","Year 3","Non-Farmer",10
"D0241-V103NS01","Control 02","Farm 41","Jan","2022-01-24","NASAL SWAB","Winter","Year 3","Non-Farmer",0
"D0241-V203NS01","Control 02","Farm 41","Apr","2022-04-25","NASAL SWAB","Spring","Year 4","Non-Farmer",8
"D0242-V103NS01","Control 02","Farm 42","Feb","2022-02-20","NASAL SWAB","Winter","Year 3","Non-Farmer",34
"D0242-V203NS01","Control 02","Farm 42","May","2022-05-02","NASAL SWAB","Spring","Year 4","Non-Farmer",27
"D0302-V103NS01","Control 03","Farm 02","May","2021-05-12","NASAL SWAB","Spring","Year 3","Non-Farmer",14
"D0302-V203NS01","Control 03","Farm 02","Aug","2021-08-03","NASAL SWAB","Summer","Year 3","Non-Farmer",20
"D0302-V303NS01","Control 03","Farm 02","Oct","2021-10-29","NASAL SWAB","Autumn","Year 3","Non-Farmer",13
"D0302-V403NS01","Control 03","Farm 02","Jan","2022-01-27","NASAL SWAB","Winter","Year 3","Non-Farmer",8
"D0326-V203NS01","Control 03","Farm 26","Feb","2022-02-19","NASAL SWAB","Winter","Year 3","Non-Farmer",20
"D0334-V103NS01","Control 03","Farm 34","Oct","2021-10-10","NASAL SWAB","Autumn","Year 3","Non-Farmer",9
"D0334-V203NS01","Control 03","Farm 34","Jan","2022-01-09","NASAL SWAB","Winter","Year 3","Non-Farmer",9
"D0334-V303NS01","Control 03","Farm 34","Apr","2022-04-10","NASAL SWAB","Spring","Year 4","Non-Farmer",13
"D0336-V103NS01","Control 03","Farm 36","Nov","2021-11-02","NASAL SWAB","Autumn","Year 3","Non-Farmer",10
"D0336-V203NS01","Control 03","Farm 36","Feb","2022-02-11","NASAL SWAB","Winter","Year 3","Non-Farmer",15
"D0336-V303NS01","Control 03","Farm 36","May","2022-05-02","NASAL SWAB","Spring","Year 4","Non-Farmer",8
"D0402-V103NS01","Control 04","Farm 02","May","2021-05-12","NASAL SWAB","Spring","Year 3","Non-Farmer",10
"D0402-V203NS01","Control 04","Farm 02","Aug","2021-08-03","NASAL SWAB","Summer","Year 3","Non-Farmer",19
"D0402-V303NS01","Control 04","Farm 02","Oct","2021-10-29","NASAL SWAB","Autumn","Year 3","Non-Farmer",15
"D0402-V403NS01","Control 04","Farm 02","Jan","2022-01-27","NASAL SWAB","Winter","Year 3","Non-Farmer",12
"D0436-V103NS01","Control 04","Farm 36","Jan","2022-01-31","NASAL SWAB","Winter","Year 3","Non-Farmer",9
"D0436-V203NS01","Control 04","Farm 36","Apr","2022-04-28","NASAL SWAB","Spring","Year 4","Non-Farmer",26
"D0536-V103NS01","Control 05","Farm 36","Jan","2022-01-23","NASAL SWAB","Winter","Year 3","Non-Farmer",25
"D0536-V203NS01","Control 05","Farm 36","May","2022-05-02","NASAL SWAB","Spring","Year 4","Non-Farmer",72
"D0636-V103NS01","Control 06","Farm 36","Feb","2022-02-15","NASAL SWAB","Winter","Year 3","Non-Farmer",10
"D0903-V103NS01","Control 09","Farm 03","Mar","2021-03-11","NASAL SWAB","Spring","Year 3","Non-Farmer",15
"D0903-V203NS01","Control 09","Farm 03","May","2021-05-25","NASAL SWAB","Spring","Year 3","Non-Farmer",5
"D0903-V303NS01","Control 09","Farm 03","Aug","2021-08-23","NASAL SWAB","Summer","Year 3","Non-Farmer",9
"D0903-V403NS01","Control 09","Farm 03","Oct","2021-10-29","NASAL SWAB","Autumn","Year 3","Non-Farmer",7
"D0922-V103NS01","Control 09","Farm 22","Aug","2021-08-19","NASAL SWAB","Summer","Year 3","Non-Farmer",11
"D0922-V203NS01","Control 09","Farm 22","Nov","2021-11-10","NASAL SWAB","Autumn","Year 3","Non-Farmer",27
"D0922-V303NS01","Control 09","Farm 22","Feb","2022-02-09","NASAL SWAB","Winter","Year 3","Non-Farmer",12
"D0922-V403NS01","Control 09","Farm 22","Apr","2022-04-27","NASAL SWAB","Spring","Year 4","Non-Farmer",51
"D0927-V203NS01","Control 09","Farm 27","Oct","2021-10-22","NASAL SWAB","Autumn","Year 3","Non-Farmer",8
"D0927-V303NS01","Control 09","Farm 27","Jan","2022-01-19","NASAL SWAB","Winter","Year 3","Non-Farmer",17
"D0927-V403NS01","Control 09","Farm 27","Apr","2022-04-21","NASAL SWAB","Spring","Year 4","Non-Farmer",19
"D0928-V103NS01","Control 09","Farm 28","Aug","2021-08-02","NASAL SWAB","Summer","Year 3","Non-Farmer",8
"D0928-V203NS01","Control 09","Farm 28","Oct","2021-10-22","NASAL SWAB","Autumn","Year 3","Non-Farmer",7
"D0928-V303NS01","Control 09","Farm 28","Feb","2022-02-13","NASAL SWAB","Winter","Year 3","Non-Farmer",1
"D0936-V103NS01","Control 09","Farm 36","Oct","2021-10-24","NASAL SWAB","Autumn","Year 3","Non-Farmer",10
"D0936-V203NS01","Control 09","Farm 36","Jan","2022-01-29","NASAL SWAB","Winter","Year 3","Non-Farmer",12
"D0936-V303NS01","Control 09","Farm 36","Apr","2022-04-24","NASAL SWAB","Spring","Year 4","Non-Farmer",7
"D1016-V103NS01","Control 10","Farm 16","Aug","2021-08-09","NASAL SWAB","Summer","Year 3","Non-Farmer",33
"D1016-V203NS01","Control 10","Farm 16","Oct","2021-10-26","NASAL SWAB","Autumn","Year 3","Non-Farmer",33
"D1016-V303NS01","Control 10","Farm 16","Jan","2022-01-30","NASAL SWAB","Winter","Year 3","Non-Farmer",23
"D1016-V403NS01","Control 10","Farm 16","Apr","2022-04-27","NASAL SWAB","Spring","Year 4","Non-Farmer",14
"D1034-V103NS01","Control 10","Farm 34","Oct","2021-10-11","NASAL SWAB","Autumn","Year 3","Non-Farmer",39
"D1034-V203NS01","Control 10","Farm 34","Jan","2022-01-09","NASAL SWAB","Winter","Year 3","Non-Farmer",11
"D1034-V303NS01","Control 10","Farm 34","Apr","2022-04-11","NASAL SWAB","Spring","Year 4","Non-Farmer",30
"W0102-V103NS01","Worker 01","Farm 02","Mar","2021-03-09","NASAL SWAB","Spring","Year 3","Farmer",51
"W0102-V203NS01","Worker 01","Farm 02","May","2021-05-18","NASAL SWAB","Spring","Year 3","Farmer",10
"W0102-V303NS01","Worker 01","Farm 02","Aug","2021-08-11","NASAL SWAB","Summer","Year 3","Farmer",19
"W0102-V403NS01","Worker 01","Farm 02","Nov","2021-11-03","NASAL SWAB","Autumn","Year 3","Farmer",27
"W0103-V103NS01","Worker 01","Farm 03","Mar","2021-03-08","NASAL SWAB","Spring","Year 3","Farmer",60
"W0103-V203NS01","Worker 01","Farm 03","May","2021-05-19","NASAL SWAB","Spring","Year 3","Farmer",68
"W0103-V403NS01","Worker 01","Farm 03","Nov","2021-11-12","NASAL SWAB","Autumn","Year 3","Farmer",110
"W0105-V103NS01","Worker 01","Farm 05","Feb","2021-02-15","NASAL SWAB","Winter","Year 2","Farmer",11
"W0105-V203NS01","Worker 01","Farm 05","Apr","2021-04-27","NASAL SWAB","Spring","Year 3","Farmer",93
"W0105-V303NS01","Worker 01","Farm 05","Jul","2021-07-20","NASAL SWAB","Summer","Year 3","Farmer",99
"W0105-V403NS01","Worker 01","Farm 05","Oct","2021-10-13","NASAL SWAB","Autumn","Year 3","Farmer",66
"W0106-V103NS01","Worker 01","Farm 06","Apr","2021-04-25","NASAL SWAB","Spring","Year 3","Farmer",28
"W0106-V203NS01","Worker 01","Farm 06","Jul","2021-07-20","NASAL SWAB","Summer","Year 3","Farmer",12
"W0106-V303NS01","Worker 01","Farm 06","Oct","2021-10-12","NASAL SWAB","Autumn","Year 3","Farmer",17
"W0106-V403NS01","Worker 01","Farm 06","Jan","2022-01-11","NASAL SWAB","Winter","Year 3","Farmer",51
"W0107-V103NS01","Worker 01","Farm 07","Apr","2021-04-26","NASAL SWAB","Spring","Year 3","Farmer",26
"W0107-V203NS01","Worker 01","Farm 07","Jul","2021-07-20","NASAL SWAB","Summer","Year 3","Farmer",59
"W0107-V303NS01","Worker 01","Farm 07","Oct","2021-10-12","NASAL SWAB","Autumn","Year 3","Farmer",25
"W0107-V403NS01","Worker 01","Farm 07","Jan","2022-01-24","NASAL SWAB","Winter","Year 3","Farmer",59
"W0110-V103NS01","Worker 01","Farm 10","May","2021-05-18","NASAL SWAB","Spring","Year 3","Farmer",127
"W0110-V203NS01","Worker 01","Farm 10","Aug","2021-08-09","NASAL SWAB","Summer","Year 3","Farmer",54
"W0110-V303NS01","Worker 01","Farm 10","Nov","2021-11-01","NASAL SWAB","Autumn","Year 3","Farmer",243
"W0110-V403NS01","Worker 01","Farm 10","Jan","2022-01-30","NASAL SWAB","Winter","Year 3","Farmer",38
"W0111-V103NS01","Worker 01","Farm 11","May","2021-05-26","NASAL SWAB","Spring","Year 3","Farmer",204
"W0112-V103NS01","Worker 01","Farm 12","May","2021-05-18","NASAL SWAB","Spring","Year 3","Farmer",10
"W0112-V203NS01","Worker 01","Farm 12","Aug","2021-08-09","NASAL SWAB","Summer","Year 3","Farmer",69
"W0112-V303NS01","Worker 01","Farm 12","Nov","2021-11-01","NASAL SWAB","Autumn","Year 3","Farmer",26
"W0112-V403NS01","Worker 01","Farm 12","Feb","2022-02-01","NASAL SWAB","Winter","Year 3","Farmer",60
"W0114-V103NS01","Worker 01","Farm 14","May","2021-05-04","NASAL SWAB","Spring","Year 3","Farmer",54
"W0114-V203NS01","Worker 01","Farm 14","Jul","2021-07-27","NASAL SWAB","Summer","Year 3","Farmer",27
"W0114-V303NS01","Worker 01","Farm 14","Nov","2021-11-12","NASAL SWAB","Autumn","Year 3","Farmer",31
"W0115-V103NS01","Worker 01","Farm 15","May","2021-05-04","NASAL SWAB","Spring","Year 3","Farmer",118
"W0115-V203NS01","Worker 01","Farm 15","Jul","2021-07-20","NASAL SWAB","Summer","Year 3","Farmer",115
"W0115-V303NS01","Worker 01","Farm 15","Oct","2021-10-12","NASAL SWAB","Autumn","Year 3","Farmer",115
"W0115-V403NS01","Worker 01","Farm 15","Jan","2022-01-11","NASAL SWAB","Winter","Year 3","Farmer",121
"W0116-V103NS01","Worker 01","Farm 16","Aug","2021-08-12","NASAL SWAB","Summer","Year 3","Farmer",98
"W0116-V203NS01","Worker 01","Farm 16","Nov","2021-11-08","NASAL SWAB","Autumn","Year 3","Farmer",90
"W0116-V303NS01","Worker 01","Farm 16","Feb","2022-02-10","NASAL SWAB","Winter","Year 3","Farmer",55
"W0116-V403NS01","Worker 01","Farm 16","May","2022-05-02","NASAL SWAB","Spring","Year 4","Farmer",176
"W0117-V103NS01","Worker 01","Farm 17","May","2021-05-09","NASAL SWAB","Spring","Year 3","Farmer",93
"W0117-V203NS01","Worker 01","Farm 17","Aug","2021-08-02","NASAL SWAB","Summer","Year 3","Farmer",53
"W0117-V303NS01","Worker 01","Farm 17","Oct","2021-10-25","NASAL SWAB","Autumn","Year 3","Farmer",98
"W0117-V403NS01","Worker 01","Farm 17","Jan","2022-01-23","NASAL SWAB","Winter","Year 3","Farmer",100
"W0119-V103NS01","Worker 01","Farm 19","Aug","2021-08-09","NASAL SWAB","Summer","Year 3","Farmer",11
"W0119-V203NS01","Worker 01","Farm 19","Nov","2021-11-02","NASAL SWAB","Autumn","Year 3","Farmer",51
"W0119-V303NS01","Worker 01","Farm 19","Feb","2022-02-01","NASAL SWAB","Winter","Year 3","Farmer",29
"W0120-V103NS01","Worker 01","Farm 20","Jul","2021-07-29","NASAL SWAB","Summer","Year 3","Farmer",63
"W0120-V203NS01","Worker 01","Farm 20","Oct","2021-10-20","NASAL SWAB","Autumn","Year 3","Farmer",95
"W0120-V303NS01","Worker 01","Farm 20","Jan","2022-01-17","NASAL SWAB","Winter","Year 3","Farmer",28
"W0120-V403NS01","Worker 01","Farm 20","Apr","2022-04-18","NASAL SWAB","Spring","Year 4","Farmer",138
"W0121-V103NS01","Worker 01","Farm 21","Jul","2021-07-27","NASAL SWAB","Summer","Year 3","Farmer",49
"W0121-V203NS01","Worker 01","Farm 21","Oct","2021-10-19","NASAL SWAB","Autumn","Year 3","Farmer",50
"W0121-V303NS01","Worker 01","Farm 21","Jan","2022-01-18","NASAL SWAB","Winter","Year 3","Farmer",6
"W0121-V403NS01","Worker 01","Farm 21","Apr","2022-04-26","NASAL SWAB","Spring","Year 4","Farmer",81
"W0122-V103NS01","Worker 01","Farm 22","Jul","2021-07-27","NASAL SWAB","Summer","Year 3","Farmer",24
"W0122-V203NS01","Worker 01","Farm 22","Oct","2021-10-18","NASAL SWAB","Autumn","Year 3","Farmer",66
"W0122-V303NS01","Worker 01","Farm 22","Jan","2022-01-18","NASAL SWAB","Winter","Year 3","Farmer",41
"W0122-V403NS01","Worker 01","Farm 22","Apr","2022-04-19","NASAL SWAB","Spring","Year 4","Farmer",46
"W0123-V103NS01","Worker 01","Farm 23","Jul","2021-07-15","NASAL SWAB","Summer","Year 3","Farmer",88
"W0123-V203NS01","Worker 01","Farm 23","Oct","2021-10-11","NASAL SWAB","Autumn","Year 3","Farmer",32
"W0124-V103NS01","Worker 01","Farm 24","Jul","2021-07-19","NASAL SWAB","Summer","Year 3","Farmer",40
"W0124-V203NS01","Worker 01","Farm 24","Oct","2021-10-11","NASAL SWAB","Autumn","Year 3","Farmer",111
"W0125-V103NS01","Worker 01","Farm 25","Jul","2021-07-23","NASAL SWAB","Summer","Year 3","Farmer",183
"W0125-V203NS01","Worker 01","Farm 25","Oct","2021-10-18","NASAL SWAB","Autumn","Year 3","Farmer",61
"W0125-V303NS01","Worker 01","Farm 25","Jan","2022-01-17","NASAL SWAB","Winter","Year 3","Farmer",100
"W0125-V403NS01","Worker 01","Farm 25","Apr","2022-04-18","NASAL SWAB","Spring","Year 4","Farmer",72
"W0126-V103NS01","Worker 01","Farm 26","Jul","2021-07-25","NASAL SWAB","Summer","Year 3","Farmer",110
"W0126-V203NS01","Worker 01","Farm 26","Oct","2021-10-15","NASAL SWAB","Autumn","Year 3","Farmer",62
"W0126-V303NS01","Worker 01","Farm 26","Jan","2022-01-16","NASAL SWAB","Winter","Year 3","Farmer",20
"W0126-V403NS01","Worker 01","Farm 26","Apr","2022-04-20","NASAL SWAB","Spring","Year 4","Farmer",80
"W0127-V103NS01","Worker 01","Farm 27","Aug","2021-08-02","NASAL SWAB","Summer","Year 3","Farmer",10
"W0127-V203NS01","Worker 01","Farm 27","Oct","2021-10-25","NASAL SWAB","Autumn","Year 3","Farmer",46
"W0127-V303NS01","Worker 01","Farm 27","Jan","2022-01-24","NASAL SWAB","Winter","Year 3","Farmer",30
"W0127-V403NS01","Worker 01","Farm 27","Apr","2022-04-25","NASAL SWAB","Spring","Year 4","Farmer",44
"W0128-V103NS01","Worker 01","Farm 28","Aug","2021-08-02","NASAL SWAB","Summer","Year 3","Farmer",66
"W0128-V203NS01","Worker 01","Farm 28","Oct","2021-10-26","NASAL SWAB","Autumn","Year 3","Farmer",43
"W0128-V303NS01","Worker 01","Farm 28","Jan","2022-01-24","NASAL SWAB","Winter","Year 3","Farmer",14
"W0128-V403NS01","Worker 01","Farm 28","Apr","2022-04-26","NASAL SWAB","Spring","Year 4","Farmer",16
"W0129-V103NS01","Worker 01","Farm 29","Jul","2021-07-23","NASAL SWAB","Summer","Year 3","Farmer",45
"W0129-V203NS01","Worker 01","Farm 29","Oct","2021-10-15","NASAL SWAB","Autumn","Year 3","Farmer",21
"W0129-V303NS01","Worker 01","Farm 29","Jan","2022-01-13","NASAL SWAB","Winter","Year 3","Farmer",83
"W0129-V403NS01","Worker 01","Farm 29","Apr","2022-04-14","NASAL SWAB","Spring","Year 4","Farmer",45
"W0133-V103NS01","Worker 01","Farm 33","Nov","2021-11-01","NASAL SWAB","Autumn","Year 3","Farmer",17
"W0133-V203NS01","Worker 01","Farm 33","Feb","2022-02-01","NASAL SWAB","Winter","Year 3","Farmer",13
"W0134-V103NS01","Worker 01","Farm 34","Oct","2021-10-11","NASAL SWAB","Autumn","Year 3","Farmer",31
"W0134-V203NS01","Worker 01","Farm 34","Jan","2022-01-10","NASAL SWAB","Winter","Year 3","Farmer",11
"W0134-V303NS01","Worker 01","Farm 34","Apr","2022-04-12","NASAL SWAB","Spring","Year 4","Farmer",38
"W0135-V103NS01","Worker 01","Farm 35","Jan","2022-01-25","NASAL SWAB","Winter","Year 3","Farmer",35
"W0136-V103NS01","Worker 01","Farm 36","Oct","2021-10-26","NASAL SWAB","Autumn","Year 3","Farmer",109
"W0136-V203NS01","Worker 01","Farm 36","Jan","2022-01-25","NASAL SWAB","Winter","Year 3","Farmer",32
"W0136-V303NS01","Worker 01","Farm 36","Apr","2022-04-25","NASAL SWAB","Spring","Year 4","Farmer",3
"W0141-V103NS01","Worker 01","Farm 41","Jan","2022-01-26","NASAL SWAB","Winter","Year 3","Farmer",53
"W0142-V103NS01","Worker 01","Farm 42","Jan","2022-01-24","NASAL SWAB","Winter","Year 3","Farmer",28
"W0142-V203NS01","Worker 01","Farm 42","Apr","2022-04-25","NASAL SWAB","Spring","Year 4","Farmer",57
"W0143-V103NS01","Worker 01","Farm 43","Jan","2022-01-11","NASAL SWAB","Winter","Year 3","Farmer",13
"W0143-V203NS01","Worker 01","Farm 43","Apr","2022-04-13","NASAL SWAB","Spring","Year 4","Farmer",4
"W0202-V103NS01","Worker 02","Farm 02","Mar","2021-03-08","NASAL SWAB","Spring","Year 3","Farmer",8
"W0202-V203NS01","Worker 02","Farm 02","May","2021-05-18","NASAL SWAB","Spring","Year 3","Farmer",5
"W0202-V303NS01","Worker 02","Farm 02","Aug","2021-08-09","NASAL SWAB","Summer","Year 3","Farmer",16
"W0202-V403NS01","Worker 02","Farm 02","Oct","2021-10-30","NASAL SWAB","Autumn","Year 3","Farmer",41
"W0210-V103NS01","Worker 02","Farm 10","May","2021-05-18","NASAL SWAB","Spring","Year 3","Farmer",51
"W0210-V203NS01","Worker 02","Farm 10","Aug","2021-08-09","NASAL SWAB","Summer","Year 3","Farmer",40
"W0210-V303NS01","Worker 02","Farm 10","Nov","2021-11-01","NASAL SWAB","Autumn","Year 3","Farmer",49
"W0210-V403NS01","Worker 02","Farm 10","Jan","2022-01-29","NASAL SWAB","Winter","Year 3","Farmer",16
"W0215-V103NS01","Worker 02","Farm 15","May","2021-05-04","NASAL SWAB","Spring","Year 3","Farmer",218
"W0215-V203NS01","Worker 02","Farm 15","Jul","2021-07-20","NASAL SWAB","Summer","Year 3","Farmer",47
"W0215-V303NS01","Worker 02","Farm 15","Oct","2021-10-12","NASAL SWAB","Autumn","Year 3","Farmer",111
"W0215-V403NS01","Worker 02","Farm 15","Jan","2022-01-11","NASAL SWAB","Winter","Year 3","Farmer",164
"W0216-V103NS01","Worker 02","Farm 16","Aug","2021-08-12","NASAL SWAB","Summer","Year 3","Farmer",42
"W0216-V203NS01","Worker 02","Farm 16","Nov","2021-11-08","NASAL SWAB","Autumn","Year 3","Farmer",58
"W0216-V303NS01","Worker 02","Farm 16","Feb","2022-02-05","NASAL SWAB","Winter","Year 3","Farmer",117
"W0216-V403NS01","Worker 02","Farm 16","May","2022-05-05","NASAL SWAB","Spring","Year 4","Farmer",46
"W0219-V103NS01","Worker 02","Farm 19","Aug","2021-08-10","NASAL SWAB","Summer","Year 3","Farmer",62
"W0219-V203NS01","Worker 02","Farm 19","Nov","2021-11-02","NASAL SWAB","Autumn","Year 3","Farmer",150
"W0219-V303NS01","Worker 02","Farm 19","Feb","2022-02-01","NASAL SWAB","Winter","Year 3","Farmer",86
"W0219-V403NS01","Worker 02","Farm 19","May","2022-05-02","NASAL SWAB","Spring","Year 4","Farmer",94
"W0221-V103NS01","Worker 02","Farm 21","Jan","2022-01-18","NASAL SWAB","Winter","Year 3","Farmer",26
